seller_id,seller_city,seller_state,total_orders,total_units_sold,total_revenue,total_freight,avg_product_price,avg_review_score,avg_delivery_days
cd6efc47efaabf134f8bdb654e10b4f1,rio de janeiro,RJ,31,32,4158.55,598.61,129.95,4.5,8.41
cd843d4cf8ef32827de0396605163ba3,juiz de fora,MG,5,5,1915.0,697.56,383.0,3.8,16.0
cda598c48d7c614bc1cad7d8ff6f0010,mirassol,SP,17,18,1118.6,301.6,62.14,3.94,8.22
ce20a2ec1514c25e16f2b5b39bc818f0,sao paulo,SP,4,7,287.0,209.03,41.0,4.86,14.43
ce248b21cb2adc36282ede306b7660e5,jaragua do sul,SC,65,66,15230.06,2066.89,230.76,4.2,15.52
ce27a3cc3c8cc1ea79d11e561e9bebb6,sao paulo,SP,135,164,10682.65,2329.22,65.14,3.87,9.98
ce33c6211beaa8fef4cae8b52db39862,suzano,SP,1,1,49.0,14.52,49.0,3.0,19.0
ce3ad9de960102d0677a81f5d0bb7b2d,rio de janeiro,RJ,1,1,158.0,16.21,158.0,5.0,4.0
ce4755084bc097113867e6454f8f5e52,ribeirao preto,SP,1,1,18.9,12.79,18.9,5.0,6.0
ce616e1913288884e7742faac9d981db,cotia,SP,15,24,365.1,274.93,15.21,4.67,7.59
ce69a8021d18961dd2a40269b7c2c293,curitiba,PR,19,19,4818.0,471.05,253.58,4.47,10.16
ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,78,84,11793.89,3082.65,140.4,4.11,14.11
cea729054f157f5870bdd321a958d994,sao paulo,SP,24,26,2482.1,349.52,95.47,4.19,7.08
ceaec5548eefc6e23e6607c5435102e7,sao paulo,SP,203,211,52917.18,6331.84,250.79,4.15,12.87
ceb7b4fb9401cd378de7886317ad1b47,04482255,RJ,1,1,399.9,16.55,399.9,3.0,
cecd97bc34ed8330bd4cd15713eda670,cordilheira alta,SC,1,1,57.99,18.51,57.99,1.0,7.0
cee48807215b30a12ca2ca10ffb5f250,guaruja,SP,39,40,7212.23,913.29,180.31,3.7,23.35
cf1313c6e2c01c2f4b014f97db4bcd2b,rio de janeiro \rio de janeiro,RJ,5,5,315.7,81.3,63.14,5.0,8.4
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,16,16,2101.5,433.44,131.34,3.94,14.19
cf281cf8b7affbdfe751b29cc85580e1,eusebio,CE,1,1,64.9,25.33,64.9,1.0,
cf654707ed6a99f112c7ec3d6f314b8b,sao paulo,SP,3,4,756.0,33.54,189.0,4.75,4.0
cf6f6bc4df3999b9c6440f124fb2f687,sao paulo,SP,1,1,3.5,8.72,3.5,5.0,
cf8ab1616079e2793aa29d524df01bb1,sao paulo,SP,9,9,14391.0,759.37,1599.0,2.0,26.33
cfa5ab0e4d3fc212fd0b3410e7081c62,uba,MG,16,21,6180.8,1039.01,294.32,3.52,13.9
cfb1a033743668a192316f3c6d1d2671,votorantim,SP,147,184,12803.64,3432.56,69.59,3.96,11.83
cfd7ddab722b902f7ac5b5f3ba6d723d,contagem,MG,12,13,3385.03,673.08,260.39,4.54,6.15
cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,20,24,2376.0,296.82,99.0,4.13,7.71
d03698c2efd04a549382afa6623e27fb,ilheus,BA,18,21,8865.47,779.15,422.17,4.52,15.52
d05ae8f7a5bd1d2a690a44cd079e4e27,rio de janeiro,RJ,78,81,13436.0,1159.43,165.88,3.79,11.13
d06d019f72a04e5497a0b64190af170c,cotia,SP,17,17,2415.93,225.51,142.11,4.53,8.29
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,8,9,598.4,366.59,66.49,4.22,8.67
d101c6da914ae3d53f7bee42283f2fe2,sao paulo,SP,13,16,1297.4,260.15,81.09,3.81,13.88
d12c926d74ceff0a90a21184466ce161,sao paulo,SP,78,99,3944.18,1248.64,39.84,4.09,8.49
d13e50eaa47b4cbe9eb81465865d8cfc,santo andre,SP,67,69,7155.05,857.79,103.7,4.81,4.93
d149de2f383552baea37a7198c2296ce,sao paulo,SP,3,3,320.7,33.67,106.9,5.0,5.0
d1582f4043306e6b91afa6a8a884f898,sao paulo,SP,9,9,990.0,131.92,110.0,4.11,12.0
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,12,12,3021.66,534.89,251.81,4.0,11.91
d180e07dc1e58c31c3f0cd599dc4d945,belo horizonte,MG,1,1,58.8,14.16,58.8,3.0,8.0
d197aa8fbc64087f61984deef05f6227,sao jose dos campos,SP,6,7,519.09,111.56,74.16,4.71,7.57
d1a1b40ec554c593a1a99366746289dd,pato branco,PR,1,1,49.7,14.52,49.7,2.0,
d1a5cc844736958c11b8efab9a2b4c87,curitiba,PR,1,1,237.6,16.41,237.6,1.0,30.0
d1aa1ec0839dcab73a6161130eb1f94a,curitiba,PR,1,1,119.9,16.14,119.9,4.0,35.0
d1b65fc7debc3361ea86b5f14c68d2e2,mogi guacu,SP,40,41,11703.07,1438.73,285.44,4.56,9.05
d1b9d4be4b6f9ebd85f8acd6745ba612,nova lima,MG,11,11,1154.35,194.18,104.94,4.18,10.73
d1c281d3ae149232351cd8c8cc885f0d,ibitinga,SP,215,240,26942.6,5396.46,112.26,3.79,12.47
d1c7fa84e48cfa21a0e595167c1c500e,jacutinga,RS,12,12,1156.03,321.35,96.34,4.33,11.75
d1e2fe627180431ffda076abb303c56f,rio de janeiro,RJ,1,1,289.0,9.05,289.0,1.0,
d1ef48b38baca7e831711c4a0aeb398f,apucarana,PR,29,35,1469.12,675.57,41.97,4.43,9.71
d20b021d3efdf267a402c402a48ea64b,ibitinga,SP,90,106,4140.17,1575.0,39.06,3.64,16.65
d23019c84ffae2d5ef2270367b8605fc,londrina,PR,39,39,29205.1,2749.74,748.85,4.41,11.21
d2374cbcbb3ca4ab1086534108cc3ab7,ibitinga,SP,524,631,21223.92,9593.88,33.64,3.68,14.25
d2572f31e9023e9850ef986a636ff9bf,belo horizonte,MG,1,1,279.0,26.69,279.0,5.0,10.0
d25aa0aaacb370e912f8cf6efeba38b3,massaranduba,SC,17,21,2658.45,714.68,126.59,4.52,8.81
d263fa444c1504a75cbca5cc465f592a,americana,SP,1,1,399.0,45.07,399.0,5.0,9.0
d26aa40b90272d4843d63be7c1462c8d,sao paulo,SP,2,2,152.9,24.52,76.45,4.5,4.5
d297f1055de2956aedfd3b04113dce3e,nova odessa,SP,1,1,54.3,7.64,54.3,4.0,4.0
d29ba1220fb8634fa3a107e54497b8a4,sao carlos,SP,9,9,724.94,182.92,80.55,3.22,6.44
d2df77822373f19934e87694d8640767,arapongas,PR,2,2,155.9,40.5,77.95,3.0,22.0
d2e753bb80b7d4faa77483ed00edc8ca,porto seguro,BA,14,15,1320.7,454.24,88.05,3.7,12.73
d2f3e277560ed4c6361284429b00f037,atibaia,SP,7,7,320.55,134.11,45.79,4.71,8.0
d32e3909cfb714fb2a6cb092c85b9c5f,jundiai,SP,10,11,2827.9,251.0,257.08,3.64,21.91
d354c38a7182125a748cb10474fe963b,aperibe,RJ,18,20,1610.33,315.85,80.52,4.32,13.11
d3674f271c91f824f82d24d92011f669,brasilia,DF,20,20,1718.3,383.52,85.92,4.1,13.75
d36b07fd3c5088e477a72d1fccfe29d4,itapetininga,SP,1,1,328.9,10.96,328.9,5.0,13.0
d379f449f2a3b271bc01c0782020f705,divinopolis,MG,28,29,4423.06,1076.74,152.52,3.93,13.52
d3891911c2feae53c52fea2bd14054e5,sao paulo,SP,2,2,141.0,25.99,70.5,5.0,4.0
d3dcf0604eabf0224fbd5948b5e02f69,sao paulo,SP,9,9,2902.3,165.11,322.48,3.89,17.56
d3e7d37c0df9aef383f3f2a15b0dddfb,sao jose dos pinhais,PR,1,1,161.0,40.34,161.0,5.0,13.0
d3f39f05462b79a4562d35893a28f159,mococa,SP,34,38,2411.3,557.47,63.46,3.37,12.0
d4828feed4cda2cd9d6b37899a95a71e,juzeiro do norte,CE,1,1,39.9,22.21,39.9,2.0,13.0
d4910f1cdcfdabd48d6b316e395d4a23,santo andre,SP,11,12,1146.88,215.04,95.57,4.92,5.92
d4a5e99e0dd915df64ba55a7fbd583fd,sao paulo,SP,2,6,65.15,84.6,10.86,1.67,12.83
d4d99b60c4c94cd35acd502cec65dc8d,sao paulo,SP,1,1,72.9,14.39,72.9,3.0,19.0
d4e12e7884759a14fa0f5f896c791cae,sao paulo,SP,29,32,1400.0,439.67,43.75,4.63,8.13
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,12,12,441.8,210.29,36.82,4.17,13.18
d4f117125b59ce73c3302f88ee40c458,sao paulo,SP,17,17,783.29,215.32,46.08,4.82,7.65
d4f91e8be86b38da2ee35bc489645a9d,guaratingueta,SP,1,1,49.99,11.17,49.99,5.0,17.0
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,11,12,1400.4,324.41,116.7,4.3,8.92
d50d79cb34e38265a8649c383dcffd48,sao paulo,SP,70,70,13012.42,1932.26,185.89,4.25,13.16
d51e0a403fe2e689ece6c73359d96e12,pompeia,SP,19,26,7790.0,673.02,299.62,4.23,12.84
d52cbce9845184537284a23c3bc3da0e,garopaba,SC,2,4,75.0,63.78,18.75,5.0,10.0
d558ebe531605a1285ab2b1bc3256dfb,divinopolis,MG,3,3,709.0,73.23,236.33,4.67,9.33
d566c37fa119d5e66c4e9052e83ee4ea,sao paulo,SP,65,73,5145.7,979.22,70.49,4.72,5.71
d57e18d5f73c7ccb7f7339b61166898d,sao paulo,SP,61,63,3187.7,923.49,50.6,4.44,8.98
d58d521f3789def2e7a22715e0badd93,sao paulo,SP,2,2,65.98,18.22,32.99,3.5,4.5
d594982fd877af63ace38ea1fca27c76,sao paulo,SP,7,7,217.04,92.66,31.01,4.43,8.0
d598f929fc44e1e38678e7f47250ec04,formosa,GO,1,1,69.9,37.4,69.9,5.0,11.0
d5b9a084373da994a6e37f732169a853,santo andre,SP,7,7,1769.0,176.29,252.71,3.57,18.0
d5ba419e26d246a0719437cf37d9b46d,sao paulo,SP,34,35,4061.4,520.11,116.04,3.82,9.82
d5c530f4884a75ae0dba9c148718d278,centro,MG,6,9,280.88,164.05,31.21,2.67,8.38
d624126b9206f595fb3fbb6ba03b28a8,curitiba,PR,23,28,7198.8,569.7,257.1,4.33,10.11
d63c73efd41eb002280e7ec831424edb,piracicaba,SP,2,2,5598.0,168.59,2799.0,4.0,6.0
d63f306de130e0391d38a792541723b8,sao paulo,SP,1,1,49.0,7.6,49.0,5.0,3.0
d650b663c3b5f6fb392b6326366efa9a,cotia,SP,60,60,19242.9,910.14,320.72,4.2,9.74
d65f31d2413268e671989503f6cf9993,artur nogueira,SP,2,3,488.8,71.15,162.93,1.0,
d66c11a9572221d92fbb8c4897db5f9b,rio de janeiro,RJ,16,16,776.56,387.82,48.54,4.56,8.63
d66c305afaec317ebee552073a674429,ribeirao das neves,MG,41,47,4886.46,1199.24,103.97,4.4,10.23
d673a59aac7a70d8b01e6902bf090a11,ibitinga,SP,79,84,3908.94,1590.62,46.54,3.96,13.73
d6ab728cf30867cf3f1a2e216ae2f9b7,sao paulo,SP,12,14,2002.0,231.82,143.0,4.43,11.07
d6b1ce66b035a475f00c017792ff9769,salto,SP,92,108,12277.4,2038.48,113.68,4.17,10.08
d6b664fa0667064c6d76394e7848d790,araraquara,SP,6,6,6080.0,324.34,1013.33,4.83,17.5
d6cd01c59123df02fc226eadbadb5f89,sao paulo,SP,2,3,244.9,31.21,81.63,2.33,19.0
d71d863e5ef30d94e440c11be17dcd8f,osasco,SP,29,36,11900.9,754.75,330.58,3.24,19.57
d73cbd89533ce8b041a9190241453ac8,guiricema,MG,4,4,368.6,65.02,92.15,3.5,12.0
d7485b33791774c36108f8c69602d48d,curitiba,PR,10,10,399.82,219.32,39.98,3.7,8.9
d7827b2af99326a03b0ed9c7a24db0d3,londrina,SP,1,1,1455.0,101.7,1455.0,5.0,14.0
d79e8478eed9999493990b44955fb22e,rio de janeiro / rio de janeiro,RJ,5,5,721.89,80.72,144.38,4.0,8.0
d7ab82074b5f1dfba46db123df101bff,atibaia,SP,2,3,38.67,45.3,12.89,4.33,5.67
d7b2377bae6ace1b11fc69a11900ac36,sao paulo,SP,4,4,329.6,51.96,82.4,3.25,19.67
d7d517afce974cd491b8d52bb5b5b1fc,sao paulo,SP,1,1,89.99,18.73,89.99,4.0,13.0
d7f1cfc638473be93baedbfd02208016,belford roxo,RJ,1,1,30.0,17.14,30.0,5.0,12.0
d85efbc8eff2b7adf524e2820569adc8,sao paulo,SP,1,1,55.0,8.29,55.0,5.0,3.0
d8b8f2cf9ff6ba0389072541cb42498c,formosa,GO,1,1,149.0,20.01,149.0,5.0,12.0
d8bf0fc082fd4a77fc2e5679b6c00133,sao paulo,SP,1,1,139.9,9.14,139.9,5.0,7.0
d8c7ba53e7e38711eaef8c2849d6d2e1,floresta,PR,22,22,1190.87,597.47,54.13,4.5,8.09
d8cf3b6a2151949f930d0252b180ec42,mandaguacu,PR,6,19,623.7,406.48,32.83,3.0,7.11
d8d9567d0bfb0bc7eb845a205ba42657,sao paulo,SP,4,4,74.6,59.71,18.65,3.5,13.5
d8dd176509baa37f359644d082bf7f7b,sao caetano do sul,SP,2,2,198.0,31.9,99.0,1.5,30.0
d90fe2229fee1a5da999ccd0c06c1667,sao paulo,SP,3,3,450.0,66.91,150.0,4.67,10.0
d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,535,536,40889.74,9290.77,76.29,4.09,11.22
d921b68bf747894be13a97ae52b0f386,formiga,MG,77,77,15645.8,1758.01,203.19,4.56,9.94
d93844a9c55ba7ce353388bcf849ea56,curitiba,PR,12,14,2708.5,521.02,193.46,4.21,16.14
d93919c944be9cff128f6c9cb899eacb,mombuca,SP,33,33,2666.7,957.31,80.81,4.0,22.82
d93b8458c6fe139d85cfa5eadbf55bd2,sao paulo,SP,1,1,19.9,14.1,19.9,5.0,6.0
d9442042130b7fe579d1295f9f4a248f,sao paulo,SP,19,22,772.16,338.88,35.1,4.23,11.45
d94a40fd42351c259927028d163af842,baependi,MG,101,110,13823.8,3397.14,125.67,4.1,13.61
d94ba08b99bedd6a5f6c875ecc4a6fac,apucarana,PR,9,10,599.0,179.27,59.9,4.8,11.78
d97df38225e5abadaff1e72cb72b823c,sao caetano do sul,SP,29,29,1846.0,516.92,63.66,3.93,12.11
d98eec89afa3380e14463da2aabaea72,porto alegre,RS,168,183,6968.53,3256.78,38.08,4.29,8.46
d9a84e1403de8da0c3aa531d6d108ba6,sao paulo,SP,54,59,1425.2,732.14,24.16,4.56,7.41
d9b00a97818674c7f8d8b1ef0e689679,ponta grossa,PR,1,1,69.9,9.18,69.9,3.0,2.0
d9bd94811c3338dceb4181f3dbc0c73e,sao paulo,SP,54,61,6911.02,771.09,113.3,4.82,7.74
d9c349beabc06aa6ff1c6d68b5e9e22e,sao paulo,SP,1,1,168.1,37.55,168.1,5.0,21.0
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,3,3,231.9,38.59,77.3,3.67,13.0
d9cd369bffa979d1634f8e1318bf2f1b,bady bassitt,SP,3,3,678.0,66.81,226.0,5.0,11.0
d9d43faf741ceaa8da52fdbb81d9e0e3,juiz de fora,SP,6,8,210.0,211.25,26.25,3.5,9.67
d9e7e7778b32987280a6f2cb9a39c57d,sao paulo,SP,11,13,722.5,263.89,55.58,3.15,19.0
d9e8c084b68fe958861d8f2c21202e6b,sao paulo,SP,9,12,3050.0,181.86,254.17,4.17,10.83
da03c298e3999e9d828591fc2179d109,sao paulo,SP,4,5,787.7,54.78,157.54,4.8,9.2
da20530872245d6cd9d2f5725613c430,igrejinha,RS,2,3,314.96,79.26,104.99,4.67,9.67
da2782c804606d2a5d8e1760dbb3e7ec,sao paulo,SP,1,1,89.0,14.37,89.0,1.0,32.0
da3fede3469bf49b7293ce3fc45b294d,mogi das cruzes,SP,1,1,44.9,12.79,44.9,5.0,11.0
da4d149c0ddbac90557103ac0a0ec356,sbc,SP,1,1,730.0,45.98,730.0,3.0,
da6a60cc8cc724fe51be021ff8be779c,sao pedro da aldeia,RJ,12,13,728.79,255.79,56.06,4.77,7.54
da7039f29f90ce5b4846ffc0fcc93beb,santo andre,SP,17,18,1259.1,244.45,69.95,4.56,8.72
da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,1314,1551,160236.57,24955.75,103.31,4.06,11.11
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,8,8,1442.0,131.77,180.25,4.63,8.0
dadc51ef321949ec9a3ab25cd902e23d,sao paulo,SP,1,1,85.0,14.34,85.0,1.0,
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,40,41,2305.9,632.16,56.24,4.11,11.41
daf565f087a52def0fd5c5825b3661bc,brusque,SC,9,9,813.9,307.93,90.43,3.63,9.11
db1f0f7c7e5e87f40b62226f020bb297,pinhais,PR,3,3,59.01,64.72,19.67,4.67,9.67
db2956745b3a8e9f3785c99f34b5d25e,sao sebastiao,SP,47,48,8599.0,975.27,179.15,3.73,14.22
db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,137,146,3331.31,2090.33,22.82,4.12,10.85
db46ca7bce82b11f7e247539271fc390,rio de janeiro,RJ,16,16,933.97,215.89,58.37,4.56,8.13
db6a4d4b5f1f5f98820ce6ce2619e2de,sao paulo,SP,1,1,135.99,12.16,135.99,5.0,3.0
db7ed69a53aa9fb1c01930ba54a88bbe,jaguariuna,SP,1,1,109.0,11.78,109.0,5.0,4.0
dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,SP,108,118,7186.85,1581.41,60.91,4.2,9.92
dbbcfe2c8d026742134ac3e28ccde274,curitiba,PR,4,4,308.59,54.38,77.15,4.0,8.0
dbc22125167c298ef99da25668e1011f,borda da mata,MG,406,429,33776.78,8012.38,78.73,4.23,11.31
dbc51f5e45d654ecc16cb68e6817ecea,franca,SP,1,1,199.99,18.14,199.99,4.0,18.0
dbd66278cbfe1aa1000f90a217ca4695,sao paulo,SP,85,99,4928.9,1543.87,49.79,4.45,8.96
dbdd0ec73a4817971d962698f2fea022,fortaleza,CE,16,16,6384.0,1790.8,399.0,4.38,12.63
dbec9a0a7efeff029d4d9dce7dc4cc95,belo horizonte,MG,3,3,1170.0,118.59,390.0,4.0,12.0
dc120d932ddf9d4dfb6fd68beefda622,sao jose dos pinhais,PR,1,1,130.0,14.44,130.0,1.0,15.0
dc317f341ab0e22f39acbd9dbf9b4a1f,cachoeirinha,RS,55,58,18988.4,3581.73,327.39,4.12,12.12
dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,231,249,24180.77,4614.32,97.11,3.78,13.76
dc50afafdfa325eadc890c7fa42a8f4e,maringa,PR,4,4,424.2,57.28,106.05,4.75,6.0
dc64d75cc406bb0697be983831430e60,belo horizonte,MG,4,4,813.0,92.55,203.25,4.75,10.0
dc7192adf8ba09569261f4a8d576afe0,itapeva,SP,7,8,917.0,161.43,114.63,3.63,6.38
dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,41,51,2056.3,624.4,40.32,3.15,13.65
dcb7367a92f5ffb89f1e2152ed260285,osvaldo cruz,SP,1,1,79.9,18.44,79.9,5.0,10.0
dcf3755cefcdc158ad0b7bdde51e871b,cachoeira do sul,RS,3,3,269.7,89.33,89.9,4.0,13.0
dd264199fc8b687ad029de7de6d760e6,cascavel,PR,1,1,87.9,20.7,87.9,5.0,18.0
dd2bdf855a9172734fbc3744021ae9b9,belo horizonte,MG,108,113,10816.7,2037.18,95.72,3.79,15.17
dd39ad39b5d3df33037e141c72497ba6,sao paulo,SP,2,2,135.8,29.05,67.9,5.0,8.5
dd4d95ba2d15c071e6c695e2ef6ce169,cachoeiro de itapemirim,ES,4,4,1748.0,214.41,437.0,4.25,14.25
dd533b429f380718b70ad9922c294bae,barretos,SP,41,45,2819.77,1151.21,62.66,3.73,16.74
dd5450b022b2d00a2145a66331e1aef6,joinville,SC,1,1,59.0,22.34,59.0,5.0,7.0
dd55f1bb788714a40e7954c3be6df745,sao paulo,SP,35,37,7041.76,659.42,190.32,3.81,18.73
dd58ee93286b0821565574c570e9e1dc,curitiba,PR,2,2,2948.0,75.31,1474.0,5.0,12.0
dd7ddc04e1b6c2c614352b383efe2d36,sao paulo,SP,122,143,9178.51,2893.49,64.19,3.76,14.75
dd88d13bea9e4c2bf47daf224f8141e5,lajeado,RS,1,1,458.0,29.38,458.0,5.0,6.0
dd8a29ce82d5c705ba932d81494600a5,sao paulo,SP,2,2,205.75,27.5,102.88,3.5,9.0
dd9661d3cda1e6feb237f0c4d8b26f2e,campos novos,SC,1,1,174.0,16.98,174.0,5.0,18.0
dda37071807e404c5bb2a1590c66326f,sao paulo,SP,1,1,199.99,19.28,199.99,5.0,16.0
ddd51ae8cda92f3995a51fc0f0f3eec7,rio de janeiro,RJ,8,25,842.7,276.92,33.71,4.6,6.92
dde698c6d0bd24834c586e5111c2bba7,petropolis,RJ,1,1,155.9,19.19,155.9,5.0,7.0
de09d00cfc265b8804c7df34075a68fa,sao paulo,SP,3,3,784.0,43.97,261.33,3.33,6.33
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,SP,14,16,2489.3,208.53,155.58,4.44,6.13
de23c3b98a88888289c6f5cc1209054a,sao paulo,SP,164,181,26399.67,2682.14,145.85,4.28,10.65
de66a66f2dd06bb9ec37aa96987466a3,rio de janeiro,RJ,7,8,353.32,115.66,44.17,4.25,14.88
de722cd6dad950a92b7d4f82673f8833,recife,PE,339,379,55426.1,9686.65,146.24,4.16,12.71
de9727ca376d1be6ec121b110aa7954c,sarandi,PR,10,12,1058.7,211.39,88.23,3.75,11.27
deaadd805612bf94faaa9fa702516e11,sao paulo,SP,1,1,50.0,15.11,50.0,1.0,
debe6615cd90cc0c2eac2b8988e1f628,sao paulo,SP,5,5,278.5,95.53,55.7,4.6,11.8
dedcab67899479e4ea5dcc4eba47f587,jaragua do sul,SC,2,2,84.0,21.64,42.0,4.5,5.5
dee656f0f566ed1aa85bd137c943f08f,cruzeiro,SP,93,95,6271.98,1696.69,66.02,4.38,12.47
df0f42bc4c2142eacf0eaf2cffd0cfbb,itajai,SC,14,16,1654.0,292.45,103.38,4.06,14.31
df47da4ae86fa4db890d05aaf24e21d8,sao paulo,SP,5,5,310.5,77.18,62.1,4.2,7.0
df560393f3a51e74553ab94004ba5c87,loanda,PR,28,29,3661.18,606.15,126.25,3.72,18.15
df56d7b40d437f88407c5f78b63bc328,cascavel,PR,22,25,2791.28,460.22,111.65,3.88,12.08
df683dfda87bf71ac3fc63063fba369d,farroupilha,RS,1,1,39.9,16.05,39.9,1.0,190.0
df91910b6a03bb2e3358fa6a35e32f6f,sao paulo,SP,14,14,2312.1,395.02,165.15,4.36,9.08
dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,77,86,4777.1,1767.11,55.55,4.01,9.53
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,PR,19,21,1793.76,434.31,85.42,4.38,12.9
dfc5fb7259bb2b599ca565e6e9448f0f,sao bernardo do campo,SP,33,34,6124.63,721.35,180.14,4.12,14.32
dff87e4de60c9736ce8df835951b09bc,sao paulo,SP,2,2,998.0,45.43,499.0,2.5,
e00d85ce20ea50c1224c66ca5050527d,osasco,SP,1,1,149.0,8.3,149.0,4.0,2.0
e0482f2c769468c3bbcd8a01e09d98c5,sao paulo,SP,1,1,189.0,45.4,189.0,4.0,6.0
e0487761face83d64fcada2408959a36,sao paulo,SP,2,2,49.25,14.87,24.63,4.5,3.5
e067ad2c1c0b48758eb1b5228bcf7a68,santos,SP,54,61,5042.55,1005.36,82.66,4.13,14.36
e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,29,31,5279.49,621.92,170.31,4.02,14.94
e0878efa0e0b7e5313ac0b43bc04c081,curitiba,PR,27,29,5065.3,529.61,174.67,3.45,18.11
e09887ca8c7bf8a4621ce481820414ef,sao paulo,SP,3,4,119.96,58.7,29.99,3.0,41.67
e0a366315b1b726b6c7832d664c0f530,sao paulo,SP,43,51,7400.09,745.08,145.1,4.33,7.35
e0a3c37054ade6478d923a6efc10f308,camboriu,SC,2,2,219.8,35.18,109.9,5.0,8.0
e0b162a693bc7f9eab00f783a31d60ea,pelotas,RS,1,1,20.0,29.69,20.0,5.0,11.0
e0eabded302882513ced4ea3eb0c7059,campinas,SP,8,8,978.4,138.79,122.3,4.63,11.38
e116c7455dd26a4d8c3e92532583905f,sao paulo,SP,1,2,36.76,14.78,18.38,4.0,
e1643dff33666ca629e3644c02738179,sao paulo,SP,3,3,170.0,29.31,56.67,4.33,4.33
e174dc2de86d60fee178170a154c05e7,santo andre,SP,1,1,19.8,14.1,19.8,1.0,
e1a210d482714ce337763a19aef94ba4,cascavel,PR,1,1,49.9,26.61,49.9,1.0,
e1b12447a7563944843191754aeb5562,guarulhos,SP,9,10,472.46,126.67,47.25,4.5,15.9
e1bed63d68ac36fe1f3061befe196af5,mogi guacu,SP,1,1,199.0,18.0,199.0,5.0,9.0
e1c76f339ebd5460999f25a2aa8c92c5,sao paulo,SP,1,1,899.9,28.8,899.9,5.0,30.0
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,12,12,885.0,264.78,73.75,3.83,8.17
e21a1e8be4715b0fcfd5385643bc49c4,jaguaruna,SC,21,24,703.6,472.29,29.32,3.67,16.48
e24d3429d294b2eb200b064ebb035879,sao paulo,SP,19,22,1878.58,372.12,85.39,4.14,7.5
e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,52,56,12936.0,1030.71,231.0,4.2,12.64
e250d617a0ad591ba9bd663e584a895d,guarulhos,SP,8,20,904.12,300.79,45.21,2.8,8.0
e256a62e0ac58c0edfba09966142d561,curitiba,PR,12,14,1474.11,335.44,105.29,4.5,8.21
e26901d5ab434ce92fd9b5c256820a4e,maua,SP,202,221,11990.9,2947.98,54.26,4.06,9.33
e2a1ac9bf33e5549a2a4f834e70df2f8,sao paulo,SP,5,5,14999.45,201.11,2999.89,4.8,12.4
e2aee0892199b1d92530e371abd825bf,rolandia,PR,38,41,5662.57,2654.72,138.11,3.8,14.82
e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,SP,14,14,1894.7,391.91,135.34,4.07,9.08
e333046ce6517bd8bb510291d44f0130,ipaussu,SP,68,74,7268.0,1431.32,98.22,4.39,9.97
e38db885400cd35c71dfd162f2c1dbcf,brasilia,DF,30,32,2066.8,670.75,64.59,4.5,12.53
e3a386fc36e22064434e1fa256f6a9fa,engenheiro coelho,SP,16,17,793.9,253.25,46.7,4.24,10.53
e3b4998c7a498169dc7bce44e6bb6277,sao paulo,SP,3,3,6897.9,216.79,2299.3,2.67,19.0
e3d3b3efac954a60d61be70b7e05b49b,sao paulo,SP,3,3,1282.05,123.78,427.35,4.33,11.0
e3dd723429d1b23614b7fa85e2c7a853,sao bernardo do campo,SP,7,8,471.05,126.57,58.88,3.38,13.25
e3e15e2c0b9700561efac21c6be48066,sao paulo,SP,3,4,97.24,42.5,24.31,2.5,
e3e290b38963293022cdcd6db8328103,sao paulo,SP,3,3,135.7,46.34,45.23,3.33,9.67
e4253cef933647000a82ff39c67b7bde,sao paulo,SP,2,2,68.0,40.73,34.0,2.0,
e433f5fd4050e3352b5d83522b7fe24b,arapongas,PR,1,1,548.06,48.71,548.06,4.0,7.0
e439f7176d763f92de325271111b2fd5,joinville,SC,7,7,1348.4,235.62,192.63,5.0,10.0
e45edf75f568ed2f93f78d060e246e25,rio de janeiro,RJ,6,7,164.3,113.92,23.47,4.14,12.0
e46bc031f2c5bae4ccb40bb90712e9b4,sao paulo,SP,1,1,277.3,50.09,277.3,1.0,
e48b04bf1aa1ef711caebeb7aede6180,curitiba,PR,25,25,3187.1,645.63,127.48,4.48,10.52
